pickup_hex,dropoff_hex,ride_count
893c0299563ffff,893c029938bffff,1
893c0299563ffff,893c0299393ffff,1
893c0299563ffff,893c029939bffff,1
893c0299563ffff,893c02993d7ffff,2
893c0299563ffff,893c0299407ffff,2
893c0299563ffff,893c029942fffff,1
893c0299563ffff,893c0299467ffff,1
893c0299563ffff,893c0299503ffff,1
893c0299563ffff,893c0299507ffff,3
893c0299563ffff,893c0299513ffff,3
893c0299563ffff,893c0299517ffff,1
893c0299563ffff,893c0299527ffff,1
893c0299563ffff,893c0299533ffff,1
893c0299563ffff,893c029953bffff,1
893c0299563ffff,893c0299547ffff,1
893c0299563ffff,893c029954bffff,1
893c0299563ffff,893c0299557ffff,1
893c0299563ffff,893c029955bffff,1
893c0299563ffff,893c0299563ffff,1
893c0299563ffff,893c029956bffff,1
893c0299563ffff,893c029956fffff,1
893c0299563ffff,893c0299593ffff,1
893c0299563ffff,893c0299597ffff,1
893c0299563ffff,893c02995abffff,1
893c0299563ffff,893c02996b7ffff,1
893c0299563ffff,893c0299837ffff,1
893c0299563ffff,893c02999cfffff,1
893c0299563ffff,893c0299ad7ffff,1
893c0299563ffff,893c0299bcfffff,1
893c0299563ffff,893c0299c13ffff,1
893c0299563ffff,893c0299c93ffff,1
893c0299563ffff,893c0299e3bffff,1
893c0299563ffff,893c0299e4bffff,1
893c0299563ffff,893c029b14fffff,1
893c0299563ffff,893c029b327ffff,1
893c0299563ffff,893c029b333ffff,2
893c0299563ffff,893c02d68b3ffff,1
893c0299563ffff,893c02d6c0fffff,1
893c0299563ffff,893c02d6c6fffff,1
893c0299563ffff,893c02d6dabffff,1
893c0299563ffff,893c02d6db3ffff,1
893c0299567ffff,893c028b117ffff,1
893c0299567ffff,893c02981b3ffff,1
893c0299567ffff,893c02981d7ffff,1
893c0299567ffff,893c0298207ffff,1
893c0299567ffff,893c029820bffff,2
893c0299567ffff,893c029823bffff,1
893c0299567ffff,893c029824bffff,1
893c0299567ffff,893c0298257ffff,1
893c0299567ffff,893c0298293ffff,1
893c0299567ffff,893c029829bffff,1
893c0299567ffff,893c02982a3ffff,1
893c0299567ffff,893c02982cfffff,2
893c0299567ffff,893c0298377ffff,1
893c0299567ffff,893c029860bffff,1
893c0299567ffff,893c029862fffff,1
893c0299567ffff,893c0298633ffff,1
893c0299567ffff,893c029863bffff,2
893c0299567ffff,893c0298663ffff,1
893c0299567ffff,893c0298677ffff,1
893c0299567ffff,893c0299027ffff,2
893c0299567ffff,893c029902fffff,1
893c0299567ffff,893c0299033ffff,1
893c0299567ffff,893c0299093ffff,1
893c0299567ffff,893c029909bffff,1
893c0299567ffff,893c02990a7ffff,1
893c0299567ffff,893c02990afffff,1
893c0299567ffff,893c02990b3ffff,3
893c0299567ffff,893c02990b7ffff,2
893c0299567ffff,893c02990cfffff,1
893c0299567ffff,893c0299113ffff,1
893c0299567ffff,893c0299143ffff,1
893c0299567ffff,893c0299173ffff,1
893c0299567ffff,893c0299193ffff,1
893c0299567ffff,893c02991b3ffff,1
893c0299567ffff,893c02991dbffff,2
893c0299567ffff,893c0299317ffff,1
893c0299567ffff,893c0299347ffff,1
893c0299567ffff,893c0299373ffff,3
893c0299567ffff,893c0299383ffff,2
893c0299567ffff,893c029938bffff,1
893c0299567ffff,893c0299393ffff,1
893c0299567ffff,893c029939bffff,1
893c0299567ffff,893c02993abffff,1
893c0299567ffff,893c02993c7ffff,1
893c0299567ffff,893c02993cbffff,1
893c0299567ffff,893c02993d7ffff,1
893c0299567ffff,893c02993dbffff,1
893c0299567ffff,893c0299473ffff,1
893c0299567ffff,893c029947bffff,2
893c0299567ffff,893c02994c7ffff,1
893c0299567ffff,893c0299507ffff,4
893c0299567ffff,893c0299513ffff,2
893c0299567ffff,893c029952bffff,3
893c0299567ffff,893c0299533ffff,1
893c0299567ffff,893c029954fffff,1
893c0299567ffff,893c0299583ffff,1
893c0299567ffff,893c02995abffff,2
893c0299567ffff,893c02995afffff,1
893c0299567ffff,893c02995bbffff,2
893c0299567ffff,893c029962fffff,2
893c0299567ffff,893c0299633ffff,1
893c0299567ffff,893c029963bffff,1
893c0299567ffff,893c0299883ffff,1
893c0299567ffff,893c029990bffff,1
893c0299567ffff,893c0299947ffff,1
893c0299567ffff,893c02999cbffff,2
893c0299567ffff,893c0299a83ffff,3
893c0299567ffff,893c0299ad7ffff,1
893c0299567ffff,893c0299c9bffff,1
893c0299567ffff,893c0299cd3ffff,1
893c0299567ffff,893c0299dcbffff,1
893c0299567ffff,893c0299e3bffff,5
893c0299567ffff,893c0299e6fffff,1
893c0299567ffff,893c0299e8fffff,1
893c0299567ffff,893c029b32fffff,1
893c0299567ffff,893c02d6493ffff,1
893c0299567ffff,893c02d64b7ffff,1
893c0299567ffff,893c02d65d3ffff,1
893c0299567ffff,893c02d68a7ffff,1
893c0299567ffff,893c02d6d4fffff,1
893c0299567ffff,893c02d6d93ffff,1
893c0299567ffff,893c02d6e1bffff,1
893c0299567ffff,893c066ca07ffff,1
893c0299567ffff,893c066cb0fffff,1
893c029956bffff,893c029823bffff,1
893c029956bffff,893c029824fffff,2
893c029956bffff,893c0298257ffff,1
893c029956bffff,893c02982abffff,1
893c029956bffff,893c02982b7ffff,1
893c029956bffff,893c02982c3ffff,1
893c029956bffff,893c0298323ffff,1
893c029956bffff,893c0298603ffff,1
893c029956bffff,893c0298677ffff,1
893c029956bffff,893c02986b3ffff,1
893c029956bffff,893c0299023ffff,3
893c029956bffff,893c0299027ffff,4
893c029956bffff,893c029902bffff,1
893c029956bffff,893c029902fffff,7
893c029956bffff,893c0299037ffff,2
893c029956bffff,893c0299067ffff,1
893c029956bffff,893c029906fffff,1
893c029956bffff,893c02990a3ffff,2
893c029956bffff,893c02990afffff,3
893c029956bffff,893c02990bbffff,1
893c029956bffff,893c02990c3ffff,1
893c029956bffff,893c02990c7ffff,1
893c029956bffff,893c0299103ffff,1
893c029956bffff,893c029910bffff,1
893c029956bffff,893c029911bffff,3
893c029956bffff,893c029912bffff,1
893c029956bffff,893c0299137ffff,2
893c029956bffff,893c0299143ffff,2
893c029956bffff,893c0299147ffff,2
893c029956bffff,893c029914bffff,2
893c029956bffff,893c0299163ffff,1
893c029956bffff,893c029916bffff,3
893c029956bffff,893c0299173ffff,2
893c029956bffff,893c0299177ffff,1
893c029956bffff,893c029917bffff,1
893c029956bffff,893c029918bffff,1
893c029956bffff,893c029918fffff,1
893c029956bffff,893c02991b3ffff,2
893c029956bffff,893c02991c3ffff,1
893c029956bffff,893c02991cbffff,5
893c029956bffff,893c02991cfffff,1
893c029956bffff,893c02991d3ffff,2
893c029956bffff,893c02991d7ffff,1
893c029956bffff,893c02991dbffff,2
893c029956bffff,893c029922fffff,1
893c029956bffff,893c029929bffff,1
893c029956bffff,893c02992bbffff,3
893c029956bffff,893c02992d7ffff,1
893c029956bffff,893c0299317ffff,1
893c029956bffff,893c0299357ffff,1
893c029956bffff,893c029938bffff,1
893c029956bffff,893c0299393ffff,1
893c029956bffff,893c02993afffff,1
893c029956bffff,893c02993b3ffff,1
893c029956bffff,893c02993d3ffff,1
893c029956bffff,893c02993d7ffff,1
893c029956bffff,893c0299403ffff,1
893c029956bffff,893c0299423ffff,1
893c029956bffff,893c029947bffff,1
893c029956bffff,893c0299507ffff,3
893c029956bffff,893c0299517ffff,3
893c029956bffff,893c0299543ffff,1
893c029956bffff,893c029954bffff,1
893c029956bffff,893c0299607ffff,1
893c029956bffff,893c02996d7ffff,1
893c029956bffff,893c029989bffff,1
893c029956bffff,893c0299a83ffff,7
893c029956bffff,893c0299c3bffff,1
893c029956bffff,893c0299c7bffff,1
893c029956bffff,893c0299ccbffff,1
893c029956bffff,893c0299d97ffff,1
893c029956bffff,893c0299eabffff,1
893c029956bffff,893c0299edbffff,1
893c029956bffff,893c029b317ffff,1
893c029956bffff,893c029b32bffff,1
893c029956bffff,893c029b32fffff,1
893c029956bffff,893c029b333ffff,1
893c029956bffff,893c02d6563ffff,1
893c029956bffff,893c02d65a7ffff,1
893c029956bffff,893c02d6883ffff,1
893c029956bffff,893c02d6c23ffff,1
893c029956bffff,893c02d6c47ffff,1
893c029956bffff,893c02d6d8fffff,1
893c029956bffff,893c02d6e33ffff,1
893c029956bffff,893c066c897ffff,1
893c029956fffff,893c028a4c3ffff,1
893c029956fffff,893c028b49bffff,1
893c029956fffff,893c0298117ffff,1
893c029956fffff,893c0298203ffff,3
893c029956fffff,893c029824bffff,1
893c029956fffff,893c0298257ffff,1
893c029956fffff,893c029829bffff,1
893c029956fffff,893c02982bbffff,1
893c029956fffff,893c02982cfffff,1
893c029956fffff,893c0298397ffff,1
893c029956fffff,893c0298477ffff,1
893c029956fffff,893c0298637ffff,1
893c029956fffff,893c029864fffff,1
893c029956fffff,893c029866bffff,1
893c029956fffff,893c029869bffff,1
893c029956fffff,893c029900fffff,1
893c029956fffff,893c0299023ffff,4
893c029956fffff,893c0299027ffff,1
893c029956fffff,893c029902fffff,2
893c029956fffff,893c029906fffff,2
893c029956fffff,893c0299073ffff,1
893c029956fffff,893c02990b7ffff,2
893c029956fffff,893c02990bbffff,1
893c029956fffff,893c029910fffff,1
893c029956fffff,893c0299113ffff,1
893c029956fffff,893c0299143ffff,1
893c029956fffff,893c0299153ffff,1
893c029956fffff,893c0299167ffff,1
893c029956fffff,893c029917bffff,1
893c029956fffff,893c0299187ffff,2
893c029956fffff,893c029918bffff,1
893c029956fffff,893c02991a7ffff,1
893c029956fffff,893c02991afffff,1
893c029956fffff,893c02991dbffff,4
893c029956fffff,893c029924bffff,1
893c029956fffff,893c0299263ffff,1
893c029956fffff,893c0299287ffff,1
893c029956fffff,893c0299317ffff,1
893c029956fffff,893c029937bffff,1
893c029956fffff,893c029938bffff,4
893c029956fffff,893c02993a3ffff,1
893c029956fffff,893c02993a7ffff,1
893c029956fffff,893c02993afffff,2
893c029956fffff,893c02993b3ffff,1
893c029956fffff,893c02993bbffff,1
893c029956fffff,893c0299447ffff,2
893c029956fffff,893c02994a7ffff,1
893c029956fffff,893c02994abffff,1
893c029956fffff,893c0299503ffff,2
893c029956fffff,893c0299507ffff,1
893c029956fffff,893c029950fffff,2
893c029956fffff,893c0299513ffff,4
893c029956fffff,893c0299517ffff,1
893c029956fffff,893c0299527ffff,1
893c029956fffff,893c029952fffff,1
893c029956fffff,893c0299543ffff,1
893c029956fffff,893c0299547ffff,1
893c029956fffff,893c0299573ffff,1
893c029956fffff,893c029958bffff,1
893c029956fffff,893c02995a3ffff,1
893c029956fffff,893c02995abffff,1
893c029956fffff,893c02995afffff,1
893c029956fffff,893c02995dbffff,2
893c029956fffff,893c0299663ffff,1
893c029956fffff,893c0299687ffff,1
893c029956fffff,893c02996bbffff,2
893c029956fffff,893c029984bffff,1
893c029956fffff,893c0299a0bffff,1
893c029956fffff,893c0299a83ffff,2
893c029956fffff,893c0299adbffff,1
893c029956fffff,893c0299c57ffff,2
893c029956fffff,893c0299e17ffff,1
893c029956fffff,893c0299eafffff,1
893c029956fffff,893c029b14fffff,1
893c029956fffff,893c029b18bffff,1
893c029956fffff,893c029b317ffff,1
893c029956fffff,893c029b327ffff,1
893c029956fffff,893c02d619bffff,1
893c029956fffff,893c02d6823ffff,1
893c029956fffff,893c02d6bcbffff,1
893c029956fffff,893c02d6c07ffff,1
893c029956fffff,893c02d6c6fffff,2
893c029956fffff,893c02d6d9bffff,1
893c0299573ffff,893c029815bffff,1
893c0299573ffff,893c029820bffff,1
893c0299573ffff,893c029821bffff,1
893c0299573ffff,893c0298223ffff,1
893c0299573ffff,893c029823bffff,1
893c0299573ffff,893c029824bffff,3
893c0299573ffff,893c029829bffff,1
893c0299573ffff,893c02983d7ffff,1
893c0299573ffff,893c029864bffff,1
893c0299573ffff,893c029866bffff,1
893c0299573ffff,893c02986d7ffff,3
893c0299573ffff,893c0299023ffff,1
893c0299573ffff,893c029902fffff,1
893c0299573ffff,893c029905bffff,1
893c0299573ffff,893c02990a7ffff,2
893c0299573ffff,893c02990afffff,1
893c0299573ffff,893c02990bbffff,1
893c0299573ffff,893c0299117ffff,1
893c0299573ffff,893c029916fffff,1
893c0299573ffff,893c02991cbffff,1
893c0299573ffff,893c02991d3ffff,1
893c0299573ffff,893c0299237ffff,1
893c0299573ffff,893c0299263ffff,1
893c0299573ffff,893c0299357ffff,2
893c0299573ffff,893c0299387ffff,1
893c0299573ffff,893c029938bffff,1
893c0299573ffff,893c02993a3ffff,1
893c0299573ffff,893c02993abffff,1
893c0299573ffff,893c02993bbffff,1
893c0299573ffff,893c02993cfffff,1
893c0299573ffff,893c029947bffff,1
893c0299573ffff,893c0299487ffff,1
893c0299573ffff,893c0299513ffff,1
893c0299573ffff,893c0299517ffff,1
893c0299573ffff,893c0299527ffff,1
893c0299573ffff,893c0299533ffff,1
893c0299573ffff,893c0299573ffff,2
893c0299573ffff,893c02995a3ffff,1
893c0299573ffff,893c02995a7ffff,1
893c0299573ffff,893c02995b7ffff,1
893c0299573ffff,893c02995bbffff,1
893c0299573ffff,893c0299887ffff,1
893c0299573ffff,893c0299a83ffff,1
893c0299573ffff,893c0299c0bffff,1
893c0299573ffff,893c0299e23ffff,1
893c0299573ffff,893c029b017ffff,1
893c0299573ffff,893c029b34fffff,1
893c0299573ffff,893c029b3b3ffff,1
893c0299573ffff,893c02d65b7ffff,1
893c0299573ffff,893c02d68cbffff,1
893c0299573ffff,893c02d6d53ffff,1
893c0299573ffff,893c02d6dcbffff,1
893c0299577ffff,893c029824fffff,1
893c0299577ffff,893c0298273ffff,1
893c0299577ffff,893c02982abffff,1
893c0299577ffff,893c029862bffff,4
893c0299577ffff,893c029863bffff,2
893c0299577ffff,893c02986d7ffff,3
893c0299577ffff,893c0298acbffff,1
893c0299577ffff,893c0299023ffff,2
893c0299577ffff,893c0299037ffff,3
893c0299577ffff,893c0299067ffff,1
893c0299577ffff,893c0299093ffff,1
893c0299577ffff,893c02990a7ffff,3
893c0299577ffff,893c02990abffff,1
893c0299577ffff,893c02990b3ffff,1
893c0299577ffff,893c0299143ffff,1
893c0299577ffff,893c0299153ffff,1
893c0299577ffff,893c029918fffff,1
893c0299577ffff,893c02991c3ffff,1
893c0299577ffff,893c02991cbffff,1
893c0299577ffff,893c02991d3ffff,1
893c0299577ffff,893c02991dbffff,2
893c0299577ffff,893c0299347ffff,1
893c0299577ffff,893c0299357ffff,2
893c0299577ffff,893c0299387ffff,1
893c0299577ffff,893c029938bffff,1
893c0299577ffff,893c0299397ffff,1
893c0299577ffff,893c02993a3ffff,1
893c0299577ffff,893c02993cfffff,1
893c0299577ffff,893c02993d7ffff,2
893c0299577ffff,893c02994a7ffff,1
893c0299577ffff,893c02994abffff,1
893c0299577ffff,893c02994afffff,1
893c0299577ffff,893c0299507ffff,2
893c0299577ffff,893c029950bffff,1
893c0299577ffff,893c029950fffff,1
893c0299577ffff,893c0299517ffff,1
893c0299577ffff,893c0299523ffff,2
893c0299577ffff,893c0299533ffff,1
893c0299577ffff,893c0299537ffff,1
893c0299577ffff,893c0299543ffff,1
893c0299577ffff,893c029955bffff,2
893c0299577ffff,893c02995a3ffff,2
893c0299577ffff,893c02995a7ffff,1
893c0299577ffff,893c029966bffff,3
893c0299577ffff,893c02998afffff,1
893c0299577ffff,893c0299a83ffff,5
893c0299577ffff,893c0299c13ffff,1
893c0299577ffff,893c0299cabffff,1
893c0299577ffff,893c0299e67ffff,1
893c0299577ffff,893c0299eabffff,1
893c0299577ffff,893c029b167ffff,1
893c0299577ffff,893c029b327ffff,1
893c0299577ffff,893c029b347ffff,1
893c0299577ffff,893c029b37bffff,1
893c0299577ffff,893c02d69b7ffff,1
893c0299577ffff,893c02d6c37ffff,1
893c0299577ffff,893c02d6c4bffff,1
893c0299577ffff,893c02d6dbbffff,1
893c029957bffff,893c028b2dbffff,1
893c029957bffff,893c028b4cfffff,1
893c029957bffff,893c02981bbffff,1
893c029957bffff,893c0298273ffff,2
893c029957bffff,893c02982a3ffff,1
893c029957bffff,893c02982b3ffff,1
893c029957bffff,893c029836bffff,1
893c029957bffff,893c029863bffff,2
893c029957bffff,893c029902fffff,3
893c029957bffff,893c0299033ffff,1
893c029957bffff,893c0299037ffff,2
893c029957bffff,893c0299067ffff,2
893c029957bffff,893c029906bffff,1
893c029957bffff,893c02990a7ffff,3
893c029957bffff,893c02990afffff,1
893c029957bffff,893c02990b7ffff,1
893c029957bffff,893c02990cfffff,1
893c029957bffff,893c0299113ffff,1
893c029957bffff,893c0299127ffff,1
893c029957bffff,893c029915bffff,1
893c029957bffff,893c0299163ffff,1
893c029957bffff,893c029916fffff,1
893c029957bffff,893c029919bffff,1
893c029957bffff,893c02991c3ffff,1
893c029957bffff,893c02991dbffff,2
893c029957bffff,893c02992a3ffff,1
893c029957bffff,893c02992bbffff,1
893c029957bffff,893c02992dbffff,1
893c029957bffff,893c0299353ffff,1
893c029957bffff,893c029938fffff,2
893c029957bffff,893c0299393ffff,1
893c029957bffff,893c029939bffff,2
893c029957bffff,893c02993c3ffff,1
893c029957bffff,893c02993c7ffff,1
893c029957bffff,893c0299463ffff,2
893c029957bffff,893c029946bffff,2
893c029957bffff,893c029950fffff,1
893c029957bffff,893c0299527ffff,1
893c029957bffff,893c0299543ffff,1
893c029957bffff,893c0299567ffff,1
893c029957bffff,893c029958fffff,1
893c029957bffff,893c02995a3ffff,1
893c029957bffff,893c02995c7ffff,1
893c029957bffff,893c0299607ffff,1
893c029957bffff,893c0299687ffff,1
893c029957bffff,893c02998d3ffff,1
893c029957bffff,893c0299c13ffff,1
893c029957bffff,893c0299c1bffff,1
893c029957bffff,893c0299cdbffff,1
893c029957bffff,893c0299e73ffff,1
893c029957bffff,893c0299ea7ffff,1
893c029957bffff,893c029b017ffff,1
893c029957bffff,893c029b3a3ffff,1
893c029957bffff,893c02d698fffff,1
893c029957bffff,893c02d6993ffff,1
893c029957bffff,893c02d6c4bffff,1
893c029957bffff,893c02d6c57ffff,1
893c029957bffff,893c02d6dabffff,1
893c029957bffff,893c02d6ea7ffff,1
893c0299583ffff,893c0298247ffff,3
893c0299583ffff,893c02982b3ffff,1
893c0299583ffff,893c02983cbffff,1
893c0299583ffff,893c029861bffff,1
893c0299583ffff,893c0298663ffff,1
893c0299583ffff,893c029866fffff,1
893c0299583ffff,893c0298677ffff,1
893c0299583ffff,893c029867bffff,1
893c0299583ffff,893c029868fffff,1
893c0299583ffff,893c0298a5bffff,1
893c0299583ffff,893c029900fffff,1
893c0299583ffff,893c02990a7ffff,1
893c0299583ffff,893c0299127ffff,1
893c0299583ffff,893c029923bffff,1
893c0299583ffff,893c0299357ffff,1
893c0299583ffff,893c029939bffff,1
893c0299583ffff,893c02993a7ffff,1
893c0299583ffff,893c0299463ffff,1
893c0299583ffff,893c0299503ffff,1
893c0299583ffff,893c029950fffff,1
893c0299583ffff,893c0299513ffff,4
893c0299583ffff,893c0299517ffff,2
893c0299583ffff,893c0299527ffff,1
893c0299583ffff,893c0299533ffff,2
893c0299583ffff,893c0299547ffff,1
893c0299583ffff,893c0299567ffff,2
893c0299583ffff,893c029958fffff,1
893c0299583ffff,893c02995b7ffff,2
893c0299583ffff,893c0299ecfffff,1
893c0299583ffff,893c029b12bffff,1
893c0299583ffff,893c029b327ffff,1
893c0299583ffff,893c02d6993ffff,1
893c0299583ffff,893c02d6d8fffff,1
893c0299583ffff,893c066ca6fffff,1
893c0299587ffff,893c0298207ffff,1
893c0299587ffff,893c029821bffff,3
893c0299587ffff,893c0298243ffff,1
893c0299587ffff,893c029824fffff,1
893c0299587ffff,893c0298273ffff,1
893c0299587ffff,893c02982b3ffff,1
893c0299587ffff,893c02982dbffff,1
893c0299587ffff,893c0298647ffff,2
893c0299587ffff,893c02986a3ffff,1
893c0299587ffff,893c02986cfffff,1
893c0299587ffff,893c02986dbffff,1
893c0299587ffff,893c029900bffff,1
893c0299587ffff,893c0299027ffff,1
893c0299587ffff,893c029902bffff,1
893c0299587ffff,893c0299033ffff,3
893c0299587ffff,893c02990b7ffff,2
893c0299587ffff,893c02990bbffff,1
893c0299587ffff,893c02990d7ffff,1
893c0299587ffff,893c02991afffff,1
893c0299587ffff,893c02991c3ffff,1
893c0299587ffff,893c02991dbffff,2
893c0299587ffff,893c0299397ffff,1
893c0299587ffff,893c029939bffff,3
893c0299587ffff,893c02993a3ffff,1
893c0299587ffff,893c0299433ffff,2
893c0299587ffff,893c0299507ffff,2
893c0299587ffff,893c029950bffff,1
893c0299587ffff,893c0299513ffff,1
893c0299587ffff,893c0299523ffff,1
893c0299587ffff,893c0299533ffff,2
893c0299587ffff,893c029957bffff,1
893c0299587ffff,893c029966bffff,1
893c0299587ffff,893c0299ca7ffff,1
893c0299587ffff,893c029a223ffff,1
893c0299587ffff,893c029a36bffff,1
893c0299587ffff,893c029b173ffff,1
893c0299587ffff,893c029b1afffff,1
893c0299587ffff,893c029b323ffff,1
893c0299587ffff,893c029b327ffff,1
893c0299587ffff,893c029b337ffff,3
893c0299587ffff,893c02d6d8bffff,1
893c029958bffff,893c028a4d7ffff,1
893c029958bffff,893c028b283ffff,1
893c029958bffff,893c029808bffff,2
893c029958bffff,893c0298207ffff,1
893c029958bffff,893c0298257ffff,1
893c029958bffff,893c02982d7ffff,1
893c029958bffff,893c0298323ffff,1
893c029958bffff,893c0298647ffff,2
893c029958bffff,893c029864bffff,1
893c029958bffff,893c0298653ffff,1
893c029958bffff,893c029865bffff,1
893c029958bffff,893c0298663ffff,1
893c029958bffff,893c0298673ffff,1
893c029958bffff,893c0298677ffff,2
893c029958bffff,893c0299007ffff,1
893c029958bffff,893c0299037ffff,2
893c029958bffff,893c0299067ffff,1
893c029958bffff,893c029908fffff,2
893c029958bffff,893c02990c7ffff,1
893c029958bffff,893c0299143ffff,1
893c029958bffff,893c029939bffff,1
893c029958bffff,893c02993a3ffff,1
893c029958bffff,893c0299507ffff,1
893c029958bffff,893c0299547ffff,1
893c029958bffff,893c0299597ffff,1
893c029958bffff,893c02995bbffff,1
893c029958bffff,893c0299c5bffff,1
893c029958bffff,893c0299e2bffff,1
893c029958bffff,893c0299e93ffff,1
893c029958bffff,893c0299ec3ffff,1
893c029958bffff,893c029a343ffff,1
893c029958bffff,893c029b067ffff,2
893c029958bffff,893c029b13bffff,1
893c029958bffff,893c029b333ffff,2
893c029958bffff,893c029b337ffff,1
893c029958bffff,893c02d65afffff,1
893c029958bffff,893c02d6c2bffff,1
893c029958bffff,893c066ca83ffff,1
893c029958fffff,893c028b443ffff,1
893c029958fffff,893c02980c7ffff,1
893c029958fffff,893c0298257ffff,1
893c029958fffff,893c0298273ffff,2
893c029958fffff,893c0298283ffff,1
893c029958fffff,893c0298313ffff,1
893c029958fffff,893c0298333ffff,1
893c029958fffff,893c029862fffff,2
893c029958fffff,893c029863bffff,2
893c029958fffff,893c0298647ffff,1
893c029958fffff,893c0298663ffff,1
893c029958fffff,893c0298673ffff,1
893c029958fffff,893c02986d7ffff,1
893c029958fffff,893c0299007ffff,1
893c029958fffff,893c0299023ffff,1
893c029958fffff,893c0299033ffff,1
893c029958fffff,893c0299037ffff,1
893c029958fffff,893c0299063ffff,1
893c029958fffff,893c029908fffff,1
893c029958fffff,893c02990cbffff,1
893c029958fffff,893c029913bffff,1
893c029958fffff,893c029915bffff,1
893c029958fffff,893c029916bffff,2
893c029958fffff,893c0299183ffff,1
893c029958fffff,893c02991c3ffff,1
893c029958fffff,893c029937bffff,1
893c029958fffff,893c029938bffff,5
893c029958fffff,893c0299397ffff,2
893c029958fffff,893c029939bffff,1
893c029958fffff,893c02993b3ffff,2
893c029958fffff,893c02993bbffff,1
893c029958fffff,893c0299423ffff,1
893c029958fffff,893c029947bffff,1
893c029958fffff,893c02994a7ffff,1
893c029958fffff,893c0299503ffff,2
893c029958fffff,893c0299523ffff,1
893c029958fffff,893c0299547ffff,2
893c029958fffff,893c029957bffff,2
893c029958fffff,893c029958fffff,1
893c029958fffff,893c02995b7ffff,1
893c029958fffff,893c02995cbffff,1
893c029958fffff,893c029960bffff,1
893c029958fffff,893c0299677ffff,1
893c029958fffff,893c029967bffff,1
893c029958fffff,893c0299a83ffff,2
893c029958fffff,893c0299e0bffff,1
893c029958fffff,893c0299ea7ffff,1
893c029958fffff,893c029b137ffff,1
893c029958fffff,893c029b327ffff,1
893c029958fffff,893c029b3afffff,1
893c029958fffff,893c02d4513ffff,1
893c029958fffff,893c02d6937ffff,1
893c029958fffff,893c02d6973ffff,1
893c029958fffff,893c02d6a47ffff,1
893c029958fffff,893c02d6c93ffff,1
893c029958fffff,893c02d6d8fffff,1
893c029958fffff,893c02d6ea3ffff,1
893c0299593ffff,893c0298273ffff,1
893c0299593ffff,893c029835bffff,1
893c0299593ffff,893c029863bffff,1
893c0299593ffff,893c0298647ffff,1
893c0299593ffff,893c029867bffff,1
893c0299593ffff,893c0299107ffff,1
893c0299593ffff,893c02991cbffff,2
893c0299593ffff,893c02992bbffff,2
893c0299593ffff,893c0299357ffff,2
893c0299593ffff,893c02993d7ffff,3
893c0299593ffff,893c029942fffff,1
893c0299593ffff,893c0299487ffff,1
893c0299593ffff,893c0299507ffff,1
893c0299593ffff,893c0299513ffff,1
893c0299593ffff,893c0299517ffff,1
893c0299593ffff,893c0299527ffff,4
893c0299593ffff,893c0299543ffff,1
893c0299593ffff,893c0299557ffff,1
893c0299593ffff,893c0299567ffff,1
893c0299593ffff,893c0299c13ffff,1
893c0299593ffff,893c0299c6bffff,1
893c0299593ffff,893c0299c7bffff,1
893c0299593ffff,893c0299c8fffff,1
893c0299593ffff,893c029b067ffff,1
893c0299593ffff,893c029b36fffff,1
893c0299593ffff,893c029b3bbffff,1
893c0299597ffff,893c02980c7ffff,1
893c0299597ffff,893c029823bffff,1
893c0299597ffff,893c0298273ffff,1
893c0299597ffff,893c0298443ffff,1
893c0299597ffff,893c0298473ffff,1
893c0299597ffff,893c0298603ffff,1
893c0299597ffff,893c029862fffff,1
893c0299597ffff,893c0298663ffff,1
893c0299597ffff,893c02986a3ffff,1
893c0299597ffff,893c02986c3ffff,1
893c0299597ffff,893c029902bffff,1
893c0299597ffff,893c029906bffff,1
893c0299597ffff,893c0299077ffff,1
893c0299597ffff,893c029918bffff,1
893c0299597ffff,893c02992c3ffff,2
893c0299597ffff,893c0299367ffff,1
893c0299597ffff,893c029939bffff,1
893c0299597ffff,893c02993abffff,1
893c0299597ffff,893c029942fffff,1
893c0299597ffff,893c029946bffff,1
893c0299597ffff,893c02994a7ffff,1
893c0299597ffff,893c0299507ffff,1
893c0299597ffff,893c029950fffff,2
893c0299597ffff,893c0299523ffff,1
893c0299597ffff,893c0299533ffff,1
893c0299597ffff,893c0299537ffff,1
893c0299597ffff,893c0299553ffff,2
893c0299597ffff,893c029955bffff,1
893c0299597ffff,893c0299573ffff,1
893c0299597ffff,893c02995b7ffff,2
893c0299597ffff,893c02995cbffff,1
893c0299597ffff,893c0299687ffff,1
893c0299597ffff,893c0299a83ffff,1
893c0299597ffff,893c0299c8bffff,1
893c0299597ffff,893c0299e63ffff,1
893c0299597ffff,893c0299ebbffff,1
893c0299597ffff,893c029a27bffff,1
893c0299597ffff,893c029b10fffff,1
893c0299597ffff,893c029b18bffff,1
893c0299597ffff,893c029b3a3ffff,1
893c0299597ffff,893c02d6937ffff,1
893c0299597ffff,893c02d6c33ffff,1
893c0299597ffff,893c02d6dd7ffff,1
893c02995a3ffff,893c0298017ffff,1
893c02995a3ffff,893c029805bffff,2
893c02995a3ffff,893c0298203ffff,1
893c02995a3ffff,893c0298207ffff,1
893c02995a3ffff,893c0298273ffff,4
893c02995a3ffff,893c029828bffff,2
893c02995a3ffff,893c0298297ffff,1
893c02995a3ffff,893c02982abffff,2
893c02995a3ffff,893c02982cfffff,2
